Index,Depth_Value,Point_X,Point_Y
195,4.184402942657471,0.0,0.0
196,4.184402942657471,0.0,0.0
197,4.509439468383789,0.0,0.0
198,4.509439468383789,0.0,0.0
199,4.509439468383789,0.0,0.0
200,4.509439468383789,0.0,0.0
201,4.1358466148376465,0.0,0.0
202,4.1358466148376465,0.0,0.0
203,4.1358466148376465,0.0,0.0
204,4.1358466148376465,0.0,0.0
205,4.1358466148376465,0.0,0.0
206,4.1358466148376465,0.0,0.0
207,4.1358466148376465,0.0,0.0
208,4.1358466148376465,0.0,0.0
209,4.1358466148376465,0.0,0.0
210,4.1358466148376465,0.0,0.0
211,4.400230884552002,0.0,0.0
212,4.400230884552002,0.0,0.0
213,4.400230884552002,0.0,0.0
214,4.400230884552002,0.0,0.0
215,4.400230884552002,0.0,0.0
216,5.166746139526367,0.0,0.0
217,5.166746139526367,0.0,0.0
218,5.166746139526367,0.0,0.0
219,5.166746139526367,0.0,0.0
220,6.237865447998047,0.0,0.0
221,6.237865447998047,0.0,0.0
222,6.237865447998047,0.0,0.0
223,6.237865447998047,0.0,0.0
224,6.237865447998047,0.0,0.0
225,6.237865447998047,0.0,0.0
226,6.237865447998047,0.0,0.0
227,6.146714687347412,0.0,0.0
228,6.146714687347412,0.0,0.0
229,6.146714687347412,0.0,0.0
230,6.146714687347412,0.0,0.0
231,6.146714687347412,0.0,0.0
232,5.550775527954102,0.0,0.0
233,5.550775527954102,0.0,0.0
234,5.550775527954102,0.0,0.0
235,5.550775527954102,0.0,0.0
236,6.016385078430176,0.0,0.0
237,6.016385078430176,0.0,0.0
238,6.016385078430176,0.0,0.0
239,6.016385078430176,0.0,0.0
240,5.707064628601074,0.0,0.0
241,5.707064628601074,0.0,0.0
242,5.707064628601074,0.0,0.0
243,5.707064628601074,0.0,0.0
244,5.707064628601074,0.0,0.0
245,5.601734161376953,0.0,0.0
246,5.601734161376953,0.0,0.0
247,5.601734161376953,0.0,0.0
248,5.601734161376953,0.0,0.0
249,5.546980381011963,0.0,0.0
250,5.546980381011963,0.0,0.0
251,5.546980381011963,0.0,0.0
252,5.546980381011963,0.0,0.0
253,5.455895900726318,0.0,0.0
254,5.455895900726318,0.0,0.0
255,5.455895900726318,0.0,0.0
256,5.455895900726318,0.0,0.0
257,5.058541297912598,0.0,0.0
258,5.058541297912598,0.0,0.0
259,5.058541297912598,0.0,0.0
260,5.058541297912598,0.0,0.0
261,5.058541297912598,0.0,0.0
262,4.292026519775391,0.0,0.0
263,4.292026519775391,0.0,0.0
264,4.292026519775391,0.0,0.0
265,4.292026519775391,0.0,0.0
266,4.292026519775391,0.0,0.0
267,3.220907211303711,0.0,0.0
268,3.220907211303711,0.0,0.0
269,3.220907211303711,0.0,0.0
270,3.220907211303711,0.0,0.0
271,4.093738079071045,0.0,0.0
272,4.093738079071045,0.0,0.0
273,4.093738079071045,0.0,0.0
274,4.093738079071045,0.0,0.0
275,4.093738079071045,0.0,0.0
276,4.4760236740112305,0.0,0.0
277,4.4760236740112305,0.0,0.0
278,4.4760236740112305,0.0,0.0
279,4.4760236740112305,0.0,0.0
280,3.4438865184783936,0.0,0.0
281,3.4438865184783936,0.0,0.0
282,3.4438865184783936,0.0,0.0
283,3.4438865184783936,0.0,0.0
284,3.4438865184783936,0.0,0.0
285,3.4438865184783936,0.0,0.0
286,4.076207637786865,0.0,0.0
287,4.076207637786865,0.0,0.0
288,4.076207637786865,0.0,0.0
289,4.076207637786865,0.0,0.0
290,4.076207637786865,0.0,0.0
291,4.076207637786865,0.0,0.0
292,4.076207637786865,0.0,0.0
293,4.076207637786865,0.0,0.0
294,4.503749370574951,0.0,0.0
295,4.503749370574951,0.0,0.0
296,4.503749370574951,0.0,0.0
297,4.503749370574951,0.0,0.0
298,4.5647196769714355,0.0,0.0
299,4.5647196769714355,0.0,0.0
300,4.5647196769714355,0.0,0.0
301,4.5647196769714355,0.0,0.0
302,4.5647196769714355,0.0,0.0
303,4.550547122955322,0.0,0.0
304,4.550547122955322,0.0,0.0
305,4.550547122955322,0.0,0.0
306,4.550547122955322,0.0,0.0
307,4.550547122955322,0.0,0.0
308,4.667208671569824,0.0,0.0
309,4.667208671569824,0.0,0.0
310,4.667208671569824,0.0,0.0
311,4.667208671569824,0.0,0.0
312,5.567713737487793,0.0,0.0
313,5.567713737487793,0.0,0.0
314,5.567713737487793,0.0,0.0
315,5.567713737487793,0.0,0.0
316,5.567713737487793,0.0,0.0
317,5.567713737487793,0.0,0.0
318,5.567713737487793,0.0,0.0
319,5.567713737487793,0.0,0.0
320,5.567713737487793,0.0,0.0
321,5.567713737487793,0.0,0.0
322,5.567713737487793,0.0,0.0
323,5.567713737487793,0.0,0.0
324,5.567713737487793,0.0,0.0
325,5.567713737487793,0.0,0.0
326,5.567713737487793,0.0,0.0
327,5.567713737487793,0.0,0.0
328,5.567713737487793,0.0,0.0
