Frame_Number,Timestamp_Unix,Timestamp_Human_Readable
503,1768440438.000000,2026-01-14 20:27:18.000
504,1768440438.000000,2026-01-14 20:27:18.000
505,1768440438.000000,2026-01-14 20:27:18.000
506,1768440438.000000,2026-01-14 20:27:18.000
507,1768440438.000000,2026-01-14 20:27:18.000
508,1768440439.000000,2026-01-14 20:27:19.000
509,1768440439.000000,2026-01-14 20:27:19.000
510,1768440439.000000,2026-01-14 20:27:19.000
511,1768440439.000000,2026-01-14 20:27:19.000
512,1768440439.000000,2026-01-14 20:27:19.000
513,1768440439.000000,2026-01-14 20:27:19.000
514,1768440439.000000,2026-01-14 20:27:19.000
515,1768440440.000000,2026-01-14 20:27:20.000
516,1768440440.000000,2026-01-14 20:27:20.000
517,1768440440.000000,2026-01-14 20:27:20.000
518,1768440440.000000,2026-01-14 20:27:20.000
519,1768440440.000000,2026-01-14 20:27:20.000
520,1768440440.000000,2026-01-14 20:27:20.000
521,1768440441.000000,2026-01-14 20:27:21.000
522,1768440441.000000,2026-01-14 20:27:21.000
523,1768440441.000000,2026-01-14 20:27:21.000
524,1768440441.000000,2026-01-14 20:27:21.000
525,1768440441.000000,2026-01-14 20:27:21.000
526,1768440441.000000,2026-01-14 20:27:21.000
527,1768440442.000000,2026-01-14 20:27:22.000
528,1768440442.000000,2026-01-14 20:27:22.000
529,1768440442.000000,2026-01-14 20:27:22.000
530,1768440442.000000,2026-01-14 20:27:22.000
531,1768440442.000000,2026-01-14 20:27:22.000
532,1768440442.000000,2026-01-14 20:27:22.000
533,1768440443.000000,2026-01-14 20:27:23.000
534,1768440443.000000,2026-01-14 20:27:23.000
535,1768440443.000000,2026-01-14 20:27:23.000
536,1768440443.000000,2026-01-14 20:27:23.000
537,1768440443.000000,2026-01-14 20:27:23.000
538,1768440443.000000,2026-01-14 20:27:23.000
539,1768440444.000000,2026-01-14 20:27:24.000
540,1768440444.000000,2026-01-14 20:27:24.000
541,1768440444.000000,2026-01-14 20:27:24.000
542,1768440444.000000,2026-01-14 20:27:24.000
543,1768440444.000000,2026-01-14 20:27:24.000
544,1768440444.000000,2026-01-14 20:27:24.000
545,1768440445.000000,2026-01-14 20:27:25.000
546,1768440445.000000,2026-01-14 20:27:25.000
547,1768440445.000000,2026-01-14 20:27:25.000
548,1768440445.000000,2026-01-14 20:27:25.000
549,1768440445.000000,2026-01-14 20:27:25.000
550,1768440445.000000,2026-01-14 20:27:25.000
